Ano de eleição;Cargo;UF;Nome candidato;Número candidato;Partido;Gênero;Votos válidos;Votos nominais;Data de carga
2022;Deputado Federal;SP;RAFAEL ALMEIDA PRADO VALENTIM;1403;PTB;Masculino;23375585;2250;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIANE CRISTINA GANZAROLI DA SILVA;3644;AGIR;Feminino;23375585;321;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA ROSA GUSMÃO RODRIGUES;5173;PATRIOTA;Feminino;23375585;255;2025-03-25 03:36:58
2022;Deputado Federal;SP;LYSSA CAROLINE MONTEIRO MAXIMO CARTIER;2289;PL;Feminino;23375585;2045;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALDEMIR APARECIDO SOARES JUNIOR;1606;PSTU;Masculino;23375585;744;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO JORGE VALENTIM;7011;AVANTE;Masculino;23375585;663;2025-03-25 03:36:58
2022;Deputado Federal;SP;GUILHERME CAMPO DALL ORTO LEITE DO AMARAL;1987;PODE;Masculino;23375585;7637;2025-03-25 03:36:58
2022;Deputado Federal;SP;DEBORAH SOARES RESEK;3647;AGIR;Feminino;23375585;43;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDSON FAGUNDES DE OLIVEIRA;3555;PMB;Masculino;23375585;596;2025-03-25 03:36:58
2022;Deputado Federal;SP;ISAAC DALCOL ANTUNES;2258;PL;Masculino;23375585;14371;2025-03-25 03:36:58
2022;Deputado Federal;SP;ERNESTO BENEDITO NÓBILE;7044;AVANTE;Masculino;23375585;565;2025-03-25 03:36:58
2022;Deputado Federal;SP;DAVID DE OLIVEIRA RUFATO;2044;PSC;Masculino;23375585;4541;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBSON INACIO GOMES;3617;AGIR;Masculino;23375585;469;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA DA GUIA ALVES DA ROCHA;2075;PSC;Feminino;23375585;221;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTÔNIO JOSÉ GERALDO;2011;PSC;Masculino;23375585;308;2025-03-25 03:36:58
2022;Deputado Federal;SP;HERMES RODRIGUES NERY;2880;PRTB;Masculino;23375585;6481;2025-03-25 03:36:58
2022;Deputado Federal;SP;VERA LÚCIA CHAGAS CONCEIÇÃO;7003;AVANTE;Feminino;23375585;498;2025-03-25 03:36:58
2022;Deputado Federal;SP;JORGE BATISTA LOPES;7732;SOLIDARIEDADE;Masculino;23375585;470;2025-03-25 03:36:58
2022;Deputado Federal;SP;DOUGLAS MARTINS IZZO;1308;PT;Masculino;23375585;41359;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADENILSON SILVA ALVES;1517;MDB;Masculino;23375585;4502;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARLON FARIAS DA LUZ;1565;MDB;Masculino;23375585;53845;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALTAIR CAMPANA;1471;PTB;Masculino;23375585;297;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANGELA BARBOSA DOS SANTOS;7765;SOLIDARIEDADE;Feminino;23375585;502;2025-03-25 03:36:58
2022;Deputado Federal;SP;GLAUCE KELLY DOS SANTOS ADÃO LIMA;1297;PDT;Feminino;23375585;109;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO JOSÉ RODRIGUES DE MELLO;5013;PSOL;Masculino;23375585;8352;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO MARIO DE PAULA FERREIRA IELO;1230;PDT;Masculino;23375585;5796;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSEMEIRE MARQUES RIBEIRO ARCHANGELO;5005;PSOL;Feminino;23375585;1718;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATA BANHARA PEIXOTO MARCONDES;1084;REPUBLICANOS;Feminino;23375585;2494;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ANTONIO PALERMO;1505;MDB;Masculino;23375585;7103;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBERTO MARTINS FIGUEIREDO;1551;MDB;Masculino;23375585;4587;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXANDRE LEITE DA SILVA;4425;UNIÃO;Masculino;23375585;192806;2025-03-25 03:36:58
2022;Deputado Federal;SP;NELIO FERNANDO DOS REIS;1401;PTB;Masculino;23375585;2155;2025-03-25 03:36:58
2022;Deputado Federal;SP;FATIMA REGINA PORTELLA OLIVEIRA;3022;NOVO;Feminino;23375585;1842;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCIELLE EYRE DE OLIVEIRA TRIANI;4406;UNIÃO;Feminino;23375585;813;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO ROBERTO DE ABREU;3344;PMN;Masculino;23375585;505;2025-03-25 03:36:58
2022;Deputado Federal;SP;RIBAMAR ANTONIO DA SILVA;5519;PSD;Masculino;23375585;65219;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALÉRIA MEIRELLES MONTEIRO;5552;PSD;Feminino;23375585;1225;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA ELISANGELA DE ARAÚJO;3325;PMN;Feminino;23375585;366;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSNAY LUCAS BERNARDES;9039;PROS;Feminino;23375585;35;2025-03-25 03:36:58
2022;Deputado Federal;SP;DURVAL LOPES ORLATO;9055;PROS;Masculino;23375585;6331;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA RACHEL OLIVEIRA BONFIM;9008;PROS;Feminino;23375585;65;2025-03-25 03:36:58
2022;Deputado Federal;SP;RUI GOETHE DA COSTA FALCÃO;1313;PT;Masculino;23375585;193990;2025-03-25 03:36:58
2022;Deputado Federal;SP;VAGNER JOSE DOS SANTOS;1003;REPUBLICANOS;Masculino;23375585;390;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEONILDE RUFINO DE SENA HINA;3603;AGIR;Feminino;23375585;576;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENE ROSA;3656;AGIR;Masculino;23375585;608;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO RIBEIRO DUARTE;1630;PSTU;Masculino;23375585;488;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLOVIS PEREIRA JURADO;7080;AVANTE;Masculino;23375585;626;2025-03-25 03:36:58
2022;Deputado Federal;SP;FAUSTO SALVADOR PERES;1921;PODE;Masculino;23375585;6288;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO ROMEIRO DE ALMEIDA SOARES;1915;PODE;Masculino;23375585;34005;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO ADRIANO LOPES LUCINDA TELHADA;1190;PP;Masculino;23375585;69945;2025-03-25 03:36:58
2022;Deputado Federal;SP;MÔNICA GABRIELA BUAVA DE FREITAS;4366;PV;Feminino;23375585;21760;2025-03-25 03:36:58
2022;Deputado Federal;SP;PIERPAOLO PAGANO;1027;REPUBLICANOS;Masculino;23375585;524;2025-03-25 03:36:58
2022;Deputado Federal;SP;JONATAN SANTOS DE OLIVEIRA;1033;REPUBLICANOS;Masculino;23375585;4187;2025-03-25 03:36:58
2022;Deputado Federal;SP;SUELI DOS SANTOS SILVA BARBOSA;3601;AGIR;Feminino;23375585;198;2025-03-25 03:36:58
2022;Deputado Federal;SP;MÔNICA APARECIDA DA SILVA SONTINI;2025;PSC;Feminino;23375585;3917;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA PAULA BARROS DE OLIVEIRA;2727;DC;Feminino;23375585;890;2025-03-25 03:36:58
2022;Deputado Federal;SP;JULIANA VALÉRIA DA SILVA;7087;AVANTE;Feminino;23375585;923;2025-03-25 03:36:58
2022;Deputado Federal;SP;WESLEY LEONARDO CEZAR;1222;PDT;Masculino;23375585;41054;2025-03-25 03:36:58
2022;Deputado Federal;SP;SOLANGE ELIZABETH DOS SANTOS DORTA;1238;PDT;Feminino;23375585;653;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA JOAQUINA DOS SANTOS;1275;PDT;Feminino;23375585;5874;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ DE ALBUQUERQUE FERREIRA;5190;PATRIOTA;Masculino;23375585;1001;2025-03-25 03:36:58
2022;Deputado Federal;SP;JONAS DE CASTRO DIAS;3533;PMB;Masculino;23375585;664;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO YOSHIO;7733;SOLIDARIEDADE;Masculino;23375585;12804;2025-03-25 03:36:58
2022;Deputado Federal;SP;RIVALDO DOS SANTOS SILVA;2979;PCO;Masculino;23375585;76;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDNA APARECIDA OLIVEIRA SANTOS;1556;MDB;Feminino;23375585;696;2025-03-25 03:36:58
2022;Deputado Federal;SP;VINICIUS RAPOZO DE CARVALHO;1085;REPUBLICANOS;Masculino;23375585;113009;2025-03-25 03:36:58
2022;Deputado Federal;SP;MILTON VIEIRA PINTO;1055;REPUBLICANOS;Masculino;23375585;98557;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ANTONIO PEREIRA;1010;REPUBLICANOS;Masculino;23375585;231626;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIO GASPAR DOTTORI;1819;REDE;Masculino;23375585;495;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARA LUCIA GARCIA;2832;PRTB;Feminino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ ANTÔNIO VASSOLER;2000;PSC;Masculino;23375585;3626;2025-03-25 03:36:58
2022;Deputado Federal;SP;SILVANA MENK PINTO;1430;PTB;Feminino;23375585;318;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANO SALMEIRÃO;7723;SOLIDARIEDADE;Masculino;23375585;11417;2025-03-25 03:36:58
2022;Deputado Federal;SP;HEITOR ALVES;1233;PDT;Masculino;23375585;6192;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSANGELA CARDOSO;3540;PMB;Feminino;23375585;178;2025-03-25 03:36:58
2022;Deputado Federal;SP;TIAGO SOUZA GUEDES;2840;PRTB;Masculino;23375585;584;2025-03-25 03:36:58
2022;Deputado Federal;SP;JESSICA PASCOAL ALVES;2824;PRTB;Feminino;23375585;128;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATO ARAUJO DA CRUZ;7710;SOLIDARIEDADE;Masculino;23375585;1591;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATA CARVALHO RIBEIRO GIMENEZ;2839;PRTB;Feminino;23375585;18;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELZA NUNES MACHADO GALVÃO;4451;UNIÃO;Feminino;23375585;5137;2025-03-25 03:36:58
2022;Deputado Federal;SP;MONICA ROSENBERG BRAIZAT;3077;NOVO;Feminino;23375585;11655;2025-03-25 03:36:58
2022;Deputado Federal;SP;HUMBERTO JANTIM NETO;3010;NOVO;Masculino;23375585;1398;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANILO DA CUNHA BARBOSA;3068;NOVO;Masculino;23375585;279;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO DE SALLES MEIRELLES NETO;4428;UNIÃO;Masculino;23375585;2849;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMERSON KAPAZ;5505;PSD;Masculino;23375585;3793;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARLINDO CHIGNALIA JUNIOR;1322;PT;Masculino;23375585;144108;2025-03-25 03:36:58
2022;Deputado Federal;SP;VERGINIA ALVES PEREIRA;3500;PMB;Feminino;23375585;689;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS ALBERTO DE SOUZA;2212;PL;Masculino;23375585;37969;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSÂNGELA MARIA RIZZOLO CAMOLESE;4577;PSDB;Feminino;23375585;5633;2025-03-25 03:36:58
2022;Deputado Federal;SP;FERNANDO LISBOA DA CONCEIÇÃO;2226;PL;Masculino;23375585;25294;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ EDINALDO DE OLIVEIRA;5150;PATRIOTA;Masculino;23375585;1209;2025-03-25 03:36:58
2022;Deputado Federal;SP;WELLER PEREIRA GONÇALVES;1616;PSTU;Masculino;23375585;1995;2025-03-25 03:36:58
2022;Deputado Federal;SP;RONALDO RESENDE DA SILVA;7031;AVANTE;Masculino;23375585;1966;2025-03-25 03:36:58
2022;Deputado Federal;SP;WANESSA SOUSA BOMFIM;1980;PODE;Feminino;23375585;3120;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANE KÁTIA SIMONI ABREU;1979;PODE;Feminino;23375585;2037;2025-03-25 03:36:58
2022;Deputado Federal;SP;JACKSON HENRIQUE DE SOUZA;5147;PATRIOTA;Masculino;23375585;1080;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ EDMILSON FERREIRA DOS SANTOS;7005;AVANTE;Masculino;23375585;251;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIETE NUNES FERNANDES DA SILVA;2322;CIDADANIA;Feminino;23375585;2357;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIS REGINA VIEIRA RUANO;2002;PSC;Feminino;23375585;1413;2025-03-25 03:36:58
2022;Deputado Federal;SP;SAMUEL DE OLIVEIRA BARBOSA;1102;PP;Masculino;23375585;2004;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADRIANA GLEDYS ZINK;4544;PSDB;Feminino;23375585;4439;2025-03-25 03:36:58
2022;Deputado Federal;SP;DOMINGOS LUCIO FLEMING GALILEU DE VASCONCELOS;1028;REPUBLICANOS;Masculino;23375585;2174;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBERVAL BARBOSA DE JESUS;3661;AGIR;Masculino;23375585;844;2025-03-25 03:36:58
2022;Deputado Federal;SP;IARA REGINA CORRÊA GUSMÃO;7008;AVANTE;Feminino;23375585;154;2025-03-25 03:36:58
2022;Deputado Federal;SP;PATRICIA SANT'ANA BORGES;2201;PL;Feminino;23375585;10434;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE EDSON DE ARAUJO JUNIOR;2086;PSC;Masculino;23375585;137;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO PRADO LEITE;2083;PSC;Masculino;23375585;523;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBERTO SELMER JÚNIOR;2767;DC;Masculino;23375585;225;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDREIA APARECIDA GOMES DE SOUSA FERNANDES;7773;SOLIDARIEDADE;Feminino;23375585;246;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAICON VINICIUS RIBEIRO DA SILVA;1507;MDB;Masculino;23375585;1352;2025-03-25 03:36:58
2022;Deputado Federal;SP;MUNIR WAHHAB;1420;PTB;Masculino;23375585;756;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDERSON SEVERIANO GOMES;1805;REDE;Masculino;23375585;2041;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSEMEIRE MARTINS DE CARVALHO;1480;PTB;Feminino;23375585;1187;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIA BUENO DA SILVA;1457;PTB;Feminino;23375585;264;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANE BRASIL FRANCISCO;1444;PTB;Feminino;23375585;6730;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDSON FERREIRA PONTES;7706;SOLIDARIEDADE;Masculino;23375585;1195;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDUARDO VINICIUS VENTURELLI DE ALMEIDA PRANDO;7717;SOLIDARIEDADE;Masculino;23375585;3209;2025-03-25 03:36:58
2022;Deputado Federal;SP;JORGE ABISSAMRA FILHO;4013;PSB;Masculino;23375585;6952;2025-03-25 03:36:58
2022;Deputado Federal;SP;DOUGLAS VIEIRA PRIMO;3074;NOVO;Masculino;23375585;170;2025-03-25 03:36:58
2022;Deputado Federal;SP;CESAR MAX DE LIMA VIEIRA;3040;NOVO;Masculino;23375585;622;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISEU GABRIEL DE PIERI;4012;PSB;Masculino;23375585;18200;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ FERREIRA CAMPOS FILHO;3319;PMN;Masculino;23375585;196;2025-03-25 03:36:58
2022;Deputado Federal;SP;LAUDERICO SARTORATTO;2841;PRTB;Masculino;23375585;159;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSENILDA APARECIDA DA SILVA CRUZ;4003;PSB;Feminino;23375585;1358;2025-03-25 03:36:58
2022;Deputado Federal;SP;RALF SANTOS NAURE;4388;PV;Masculino;23375585;494;2025-03-25 03:36:58
2022;Deputado Federal;SP;SYLVIO MACEDO SOARES JUNIOR;3322;PMN;Masculino;23375585;218;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAYRA LARISSA COSTA MIRANDA;4426;UNIÃO;Feminino;23375585;1530;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANE CAROLINE SOLLAR PEREIRA;4002;PSB;Feminino;23375585;913;2025-03-25 03:36:58
2022;Deputado Federal;SP;TANIA MARA DA CRUZ TONET;1037;REPUBLICANOS;Feminino;23375585;1926;2025-03-25 03:36:58
2022;Deputado Federal;SP;GUALTER DE ALMEIDA AMADO;1040;REPUBLICANOS;Masculino;23375585;4318;2025-03-25 03:36:58
2022;Deputado Federal;SP;DOUGLAS MELO DE SOUSA;1013;REPUBLICANOS;Masculino;23375585;1571;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADEVAR CAMPANA;5180;PATRIOTA;Masculino;23375585;861;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ AFONSO LOBATO;1951;PODE;Masculino;23375585;37645;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMERSON LUIZ DA CRUZ;5109;PATRIOTA;Masculino;23375585;91;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE CICERO DE OLIVEIRA;3634;AGIR;Masculino;23375585;225;2025-03-25 03:36:58
2022;Deputado Federal;SP;CAROLINA TAKAYAMA DOS SANTOS;1120;PP;Feminino;23375585;1085;2025-03-25 03:36:58
2022;Deputado Federal;SP;GUILHERME PIAI SILVA FILIZZOLA;1018;REPUBLICANOS;Masculino;23375585;63190;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEANDRO VITOR AFONSO DA SILVA VERONEZ;2891;PRTB;Masculino;23375585;92;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIANA OLIVEIRA DE LIMA;3614;AGIR;Feminino;23375585;169;2025-03-25 03:36:58
2022;Deputado Federal;SP;SAMUEL MOREIRA DA SILVA JUNIOR;4580;PSDB;Masculino;23375585;79633;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUCIENE BARROS VERISSIMO DA SILVA;1391;PT;Feminino;23375585;2432;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALTER SANTIAGO;2059;PSC;Masculino;23375585;370;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIANA GALVÃO DIAS;2850;PRTB;Feminino;23375585;800;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEANDRO AUGUSTO DO AMARAL;5102;PATRIOTA;Masculino;23375585;3223;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIA CRISTINA DA SILVA COSTA;2081;PSC;Feminino;23375585;98;2025-03-25 03:36:58
2022;Deputado Federal;SP;VANIA DA PAIXÃO LANA ONWUDIWE;1079;REPUBLICANOS;Feminino;23375585;787;2025-03-25 03:36:58
2022;Deputado Federal;SP;VINICIUS TADEU SATTIN RODRIGUES;2242;PL;Masculino;23375585;29760;2025-03-25 03:36:58
2022;Deputado Federal;SP;SYMMY LARRAT BRITO DE CARVALHO;1369;PT;Feminino;23375585;5400;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALDIR ANTONIO MASSUCATO;5107;PATRIOTA;Masculino;23375585;8046;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ DE SOUZA ARRAES;7727;SOLIDARIEDADE;Masculino;23375585;1774;2025-03-25 03:36:58
2022;Deputado Federal;SP;FILIPE MANSINHO DE LIMA;1075;REPUBLICANOS;Masculino;23375585;217;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA HELOISA GOMES DA SILVA;7792;SOLIDARIEDADE;Feminino;23375585;302;2025-03-25 03:36:58
2022;Deputado Federal;SP;TANIA CRISTINA MARTINS SILVA;7771;SOLIDARIEDADE;Feminino;23375585;299;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUCIANA TRINDADE DE MACEDO;4011;PSB;Feminino;23375585;3378;2025-03-25 03:36:58
2022;Deputado Federal;SP;JANAINA MACEDO CALVO;3019;NOVO;Feminino;23375585;1959;2025-03-25 03:36:58
2022;Deputado Federal;SP;SILVIO EDUARDO CONEGLIAM PECCIOLI;5535;PSD;Masculino;23375585;13164;2025-03-25 03:36:58
2022;Deputado Federal;SP;BRUNA KARINI DA SILVA;3078;NOVO;Feminino;23375585;763;2025-03-25 03:36:58
2022;Deputado Federal;SP;TONY VINICIUS DE OLIVEIRA;3073;NOVO;Masculino;23375585;536;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANA PAULA TAVARES DE OLIVEIRA GOFFI;1513;MDB;Feminino;23375585;7646;2025-03-25 03:36:58
2022;Deputado Federal;SP;LILIAN REGINA SANTANA TROVÃO;2217;PL;Feminino;23375585;3443;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDER SOLDERA BORGHETTI;3669;AGIR;Masculino;23375585;878;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIO ALVARES DE SOUZA;2088;PSC;Masculino;23375585;1040;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISANGELA MARIA FERREIRA;2837;PRTB;Feminino;23375585;216;2025-03-25 03:36:58
2022;Deputado Federal;SP;PATRICIA SILVA ZANELLA;1822;REDE;Feminino;23375585;3147;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO ROBERTO DE SOUZA;2764;DC;Masculino;23375585;275;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO PURKYT;2789;DC;Masculino;23375585;164;2025-03-25 03:36:58
2022;Deputado Federal;SP;MONICA FERREIRA BITENCOURT DE ALMEIDA;2004;PSC;Feminino;23375585;271;2025-03-25 03:36:58
2022;Deputado Federal;SP;WASHINGTON LUIZ BEZERRA DA SILVA;2801;PRTB;Masculino;23375585;736;2025-03-25 03:36:58
2022;Deputado Federal;SP;FLAVIO SILVA DE FREITAS;5123;PATRIOTA;Masculino;23375585;5825;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADRIANO CESAR DA SILVEIRA ZAMBELLI;1288;PDT;Masculino;23375585;3130;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALICE RIBEIRO CORDEIRO DE BARROS;5009;PSOL;Feminino;23375585;484;2025-03-25 03:36:58
2022;Deputado Federal;SP;JORGE ANTONIO SORIANO MOURA;1316;PT;Masculino;23375585;3744;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ OTAVIO OLIVEIRA CAMPOS;1554;MDB;Masculino;23375585;512;2025-03-25 03:36:58
2022;Deputado Federal;SP;RUI CARLOS VINCENZI;1553;MDB;Masculino;23375585;742;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ FELIPE DIAS;1281;PDT;Masculino;23375585;78;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBERTO ALVES DE LUCENA;1099;REPUBLICANOS;Masculino;23375585;69341;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATO KOGA CERQUEIRA;2870;PRTB;Masculino;23375585;539;2025-03-25 03:36:58
2022;Deputado Federal;SP;EZEQUIEL SOUZA DE SÁ;2835;PRTB;Masculino;23375585;666;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO DE AQUINO SALLES;2250;PL;Masculino;23375585;640918;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO ANTONIO FELICIANO;2270;PL;Masculino;23375585;220595;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO LUIZ FEITOSA;1572;MDB;Masculino;23375585;977;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO;1212;PDT;Feminino;23375585;32932;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADALBERTO FELICIO MALUF FILHO;4344;PV;Masculino;23375585;3162;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLEBER JACOB;5513;PSD;Masculino;23375585;2806;2025-03-25 03:36:58
2022;Deputado Federal;SP;ESTER LOPES DE SOUZA FLOR;4412;UNIÃO;Feminino;23375585;5099;2025-03-25 03:36:58
2022;Deputado Federal;SP;BEATRIZ BARBIERE OLIVEIRA;2110;PCB;Feminino;23375585;4498;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO AURELIO BERTAIOLLI;5500;PSD;Masculino;23375585;157552;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIAS GUIMARAES BORGES;1432;PTB;Masculino;23375585;79;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO ANTONIO VILLA;2300;CIDADANIA;Masculino;23375585;95745;2025-03-25 03:36:58
2022;Deputado Federal;SP;PRISCILA SILVA SOUZA;1906;PODE;Feminino;23375585;626;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE JOAQUIM FERNANDES RAPOSO FILHO;1929;PODE;Masculino;23375585;3000;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO ROBERTO AMARAL VIEIRA;1985;PODE;Masculino;23375585;3539;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA PAULA MILLEN BARCELLOS;3683;AGIR;Feminino;23375585;1101;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA LÚCIA BRESSANE CRUZ;7095;AVANTE;Feminino;23375585;291;2025-03-25 03:36:58
2022;Deputado Federal;SP;IVAN RICARDO GARISIO SARTORI;7007;AVANTE;Masculino;23375585;25779;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCELO JOSÉ ORTEGA;1990;PODE;Masculino;23375585;3665;2025-03-25 03:36:58
2022;Deputado Federal;SP;OSWALDO MARQUES CERA FILHO;1155;PP;Masculino;23375585;4967;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIELE LUCI CARDOSO BARBOSA FRANCO;4570;PSDB;Feminino;23375585;944;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOARLEY MOISES ALVES DOS SANTOS;1406;PTB;Masculino;23375585;5605;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROMULO APARECIDO SENNA DE SOUZA;3667;AGIR;Masculino;23375585;1309;2025-03-25 03:36:58
2022;Deputado Federal;SP;SEVERINO DE OLIVEIRA MELO;3672;AGIR;Masculino;23375585;148;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROGERIA MARIA DE FREITAS;1103;PP;Feminino;23375585;199;2025-03-25 03:36:58
2022;Deputado Federal;SP;HELIO ALVES RIBEIRO;1002;REPUBLICANOS;Masculino;23375585;18711;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO SERGIO DA ROCHA;1019;REPUBLICANOS;Masculino;23375585;4075;2025-03-25 03:36:58
2022;Deputado Federal;SP;GILBERTO SILVA LIMA;3639;AGIR;Masculino;23375585;339;2025-03-25 03:36:58
2022;Deputado Federal;SP;DIOGO PEREIRA FORJAZ;2292;PL;Masculino;23375585;12205;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ OLIMPIO SILVEIRA MORAES;2241;PL;Masculino;23375585;61938;2025-03-25 03:36:58
2022;Deputado Federal;SP;CASSIO ELMO GONÇALVES GALLO;5157;PATRIOTA;Masculino;23375585;6336;2025-03-25 03:36:58
